sample_id,source_stage,original_image_name,original_split,final_image_name,final_split,has_target,target_color,target_type,background_type,negative_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_px_size,rotation_deg,perspective_level,blur_type,blur_level,motion_blur_length,motion_blur_angle,lighting_type,lighting_level,shadow_level,glare_level,exposure_level,color_shift_level,notes,image_hash,label_hash
stage2_003390,stage2,stage2v2_013380.jpg,val,stage2_003390.jpg,train,1,red,square,field_mixed,none,207,483,139,132,139,15.164,0.02185,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,5103af91ace8a173df10e6c6e48b1f6cb44272042400acb762e0b4536ad9af7a,4b44697db6dc47bbcc7cf2a8063f067ed1b1533d1d047a430226f4d11fffab54
stage3_002119,stage3,stage3v2_007535.jpg,train,stage3_002119.jpg,train,1,red,square,field_mixed,none,157,367,49,50,50,-7.269,0.01219,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,036db67e1e1ceacdfefaf6331dd3e1465f5c183df3ef46f150fda4592cea6da6,537f4124dfbc00adcc1579fb94cd857c3b497377322abe6c0155e5686840d861
stage2_003391,stage2,stage2v2_006024.jpg,train,stage2_003391.jpg,train,1,red,square,grass,none,15,416,131,131,131,23.674,0.02066,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,aa0e973f226fa4d9ce0d5bbedb3cf62364c40c326e7a89d64f1737f8659b5860,3f53a1a07552a43b3fb617510a2cbe3e73adca055485272f99af8701ac876e1e
stage3_002120,stage3,stage3v2_003233.jpg,train,stage3_002120.jpg,train,1,red,square,soil,none,455,343,65,63,65,-12.035,0.01786,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,5926d53d7dd2b2cf774ecef9ae8966f8673c133d26a3a6421c035b867931c975,5a41a8dce372fcdd69c50ffd7ed3e435bbdc891e1229346d780373ace10fe32b
stage3_002121,stage3,stage3v2_003933.jpg,train,stage3_002121.jpg,train,1,red,square,field_mixed,none,266,431,171,177,177,6.097,0.02966,defocus,light,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=light_defocus,d45213f0e92e537e0aa4e0aea46ed6895f4cba1b2fd77b1351c88bdf20ce422a,e9fac51c2bd1c2104845528ae5a01861a4e044f939bff35d62337b3f39c229ea
stage3_002122,stage3,stage3v2_001041.jpg,val,stage3_002122.jpg,train,1,red,square,field_mixed,none,299,158,58,58,58,14.340,0.01851,motion,light,7,128.490,none,normal,none,none,none,none,size_bucket=small;augmentation=light_motion,d432dbfa8345861be91ce4930b5c90ce5b584d2a7d3f7b4975aceaf7ff75e4ce,9f36c1beed77f55be83043b0dc1e672e952d8a837f61e06db19e3315ac3076d0
stage1_000803,stage1,stage1_000507.jpg,train,stage1_000803.jpg,train,1,red,square,plain_dark_gray,none,112,315,132,132,132,1.034,0.00486,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,ca1ecfc0504fdc7e14ec63b82324bde478037be9412764c5aefe28d2d8532a48,56b5edd71839ad2c219db11920564bd092efeb0d482c4303edc7d7f8f0c1b17b
stage4_002521,stage4,stage4v2_010248.jpg,val,stage4_002521.jpg,train,1,red,square,dry_grass,none,493,225,127,124,127,-17.339,0.02948,motion,light,0,0,blur_light,medium,none,none,mild_over,none,size_bucket=medium;augmentation=blur_light,d1e464573039faa047a02e288573921ce41e9bf78adef28c7b0af428e48bfc7e,ec1bb1ca82fbd64b0dde3d16518be479b21cda911d32909a23e5210d4c13b5f9
stage2_003392,stage2,stage2v2_007946.jpg,train,stage2_003392.jpg,train,1,blue,square,grass,none,279,483,94,94,94,6.868,0.00104,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,a532be21e23492a29c01ca3f2e77ddab6c3457ced8f76da91a0bbb9ec47d90ee,0cdffa765bd2c76780602df0de2645a4b334af2e3f7c0d0beefb400a9f89f9d5
stage2_003393,stage2,stage2v2_002323.jpg,train,stage2_003393.jpg,train,0,none,background,soil,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,538810322670643826abc049a040cd704f5a1e314702ef053e9de209ad09105e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_002522,stage4,stage4v2_007231.jpg,train,stage4_002522.jpg,test,1,blue,square,field_mixed,none,462,526,50,51,51,13.175,0.02721,none,none,0,0,sunny,light,none,none,mild_over,none,size_bucket=very_small;augmentation=sunny,5723e1c5fc30f54eff7722030a1aed6d2a2e7a210c0836657892f03f6ccdde92,b6c8fa805c13d9fb9effb0ebb4f8baa8a932379ccb976dc63896f58a026484e4
stage4_002523,stage4,stage4v2_003663.jpg,train,stage4_002523.jpg,train,1,red,square,soil,none,129,438,71,73,73,-14.780,0.01698,motion,light,0,0,blur_light,medium,none,none,mild_over,none,size_bucket=medium;augmentation=blur_light,11f02f054074fe42ce91e19f5db1a26ff64b96638501923dce323f432573f75e,28c4db3353481dd113c66453158d830f01df9a6ca2ac964d705363870db91d27
stage2_003394,stage2,stage2v2_008555.jpg,train,stage2_003394.jpg,test,1,blue,square,field_mixed,none,171,135,139,143,143,18.675,0.02655,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,c2a66a17ab0e5982a2992265364496125c46d6f043460293867ce6668e549074,da5409aec66356b4bec734e290683e3a827db6cfa069ce4849f69f5768eddfa5
stage3_002123,stage3,stage3v2_006586.jpg,val,stage3_002123.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,b8ed72b056bd2e8bc52394140fa59404ff7425295a4a0ae22bab9af7d66a3dbf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_002124,stage3,stage3v2_003960.jpg,train,stage3_002124.jpg,val,0,none,negative,field_mixed,round_object,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean;negative=round_object,37ea709e1ba16b3817be5b73d722dc197996eaf3fee7cfc9dded4140a347c338,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_002125,stage3,stage3v2_008338.jpg,train,stage3_002125.jpg,train,1,blue,square,grass,none,171,119,147,151,151,-7.773,0.01510,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,0bed6b79d3fccc8ec7d74043fda498863615dd163f90d3370bde4b46f7d5732b,e811bb00276d587f98ff963c86b437b7c4c37fb5ff322dbc85d41010e57e43e9
stage2_003395,stage2,stage2v2_014169.jpg,train,stage2_003395.jpg,train,1,red,square,field_mixed,none,109,80,138,137,138,-20.259,0.01133,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,d26737823343f77fe900767e62603f30fa502e8c17ac87c82f263ba342c3dd91,4da73f7978cea8be8d59ab4c5b4ab12b406132b4ffc60d9fdfb5c2015c88962e
stage1_000804,stage1,stage1_001949.jpg,train,stage1_000804.jpg,train,1,blue,square,plain_light_gray,none,135,101,163,165,165,1.633,0.01031,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,b804e5d3201a759daeb1716d577f995c54e2465cbdbf562403ebf1cc6c40186e,99dbd89fbc1622acd4b2ee1ff416c22d366bf04a9b2f4a93e9650a2745042136
stage3_002126,stage3,stage3v2_001454.jpg,train,stage3_002126.jpg,train,1,red,square,grass,none,347,49,115,116,116,-2.925,0.01159,motion,light,5,27.235,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,9dd532c431bc64bac5ab3866853c268dfa059067119d57c197e595f639f20b13,93c934341340616b973d3abf58457253bc76e511dea87f1c32fad86826913f50
stage3_002127,stage3,stage3v2_006384.jpg,train,stage3_002127.jpg,train,1,blue,square,field_mixed,none,183,389,175,175,175,14.025,0.01150,motion,medium,9,48.035,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,aca4483a229b872dcbf7833608bb5b17f99fe46cbd4f594f818ea2c3a0586f50,cd67d6a179d097a08cbf552f7654636eaff9026e04da2ef454e4fbd6559c7763
stage4_002524,stage4,stage4v2_001593.jpg,train,stage4_002524.jpg,train,1,blue,square,grass,none,375,76,180,180,180,17.045,0.00078,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,5d5da8dd1becf9326faae58aa5850531d77b940cc243a6b5a72934513dda522f,1d691ff17b75230e356cada439f5da8e3c53a9bc53598c0aa25aa430043b0f52
stage3_002128,stage3,stage3v2_004680.jpg,train,stage3_002128.jpg,train,0,none,background,dry_grass,none,0,0,0,0,0,0.000,0.00000,motion,light,5,103.992,none,normal,none,none,none,none,size_bucket=none;augmentation=light_motion,45e13002aec188fb082b46386670ccd29ee962fba3ff6e2b099cdb72187730a4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_003396,stage2,stage2v2_014264.jpg,val,stage2_003396.jpg,train,1,blue,square,dry_grass,none,110,91,63,62,63,-14.520,0.00963,none,none,0,0,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,28e3be8be5681e38ece1fd49d60681fff2d9354ed8bc32a9f56da5259d96b6aa,585cc3542cbd3737649dae5b2b6f3d140296587b8e4c8f2d934082751532b90b
stage2_003397,stage2,stage2v2_008586.jpg,val,stage2_003397.jpg,train,1,blue,square,field_mixed,none,477,172,92,92,92,17.952,0.00012,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=mild_noise,67d13798cb8b6fbcb5cb1279518dcc28081cd4405f1bd43bafcd8819cc39b96f,e58331560d2de583b070ddf4b4919f828251a9a251329e1679c58f8cd96ea61d
stage4_002525,stage4,stage4v2_005912.jpg,val,stage4_002525.jpg,train,1,red,square,dry_grass,none,461,361,107,107,107,-23.256,0.02338,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,b2f377daffbbec36bf7ab206068fa8e792cc40c89c1bd437d05bbe851e7080df,28c9d18f2e628933d8a7534c0e49099227577ea59353be7c47f912fb6565994d
stage2_003398,stage2,stage2v2_011477.jpg,val,stage2_003398.jpg,train,1,blue,square,field_mixed,none,458,19,152,152,152,-15.977,0.01012,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,808ef2e9636897be1f4bbcbed9f55c461a28e51c01badb933ed2f89a2c82f198,e9070a3aaf23cb84b5cdb7f122abfb0d7b7e21ba7c128949e1461d5af88288e9
stage2_003399,stage2,stage2v2_000322.jpg,train,stage2_003399.jpg,train,1,red,square,field_mixed,none,200,300,66,67,67,17.120,0.01064,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,0ee31dff8eea1384c9163d4a4811c2b7747001173a9491d71e85740932bd54e4,6602552640e905832b5c007553d969f9d527c4ff228553c10b19be6e8d468772
stage2_003400,stage2,stage2v2_013782.jpg,train,stage2_003400.jpg,train,1,blue,square,dry_grass,none,320,434,93,91,93,-19.980,0.01135,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,80cb5f60b72db95853d654392bab85b7435e57296f1f39ce1a86069b6eb2a6cc,1346be204bec77743cabccde0f5a2e3656c8102ccfb683052b20fda7b9406acc
stage3_002129,stage3,stage3v2_006984.jpg,val,stage3_002129.jpg,train,1,red,square,field_mixed,none,261,328,118,119,119,10.605,0.01485,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,b2fcccd4884fd989fad423827fd4fd497af049cc45cb5d9d93d1924b831f792b,c5f1e20cc59fe8002bcbbc978359962b61048293d6f73fa41ec9520e180f6171
stage2_003401,stage2,stage2v2_002636.jpg,train,stage2_003401.jpg,val,0,none,background,grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,e767309c3210e2e9e6bbbf7e674961d8d310ef289ad0da6407b965211b1a2e10,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_003402,stage2,stage2v2_015214.jpg,train,stage2_003402.jpg,train,1,red,square,field_mixed,none,372,211,202,202,202,23.551,0.00071,none,none,0,0,none,mild,none,none,none,none,size_bucket=large;augmentation=mild_light,5fa54ce994837244df29c98857346f77c841ce1557813b23faaa807c80fbcb2b,0dde0bc3f286a3b5c0b8fbc6f1aa516c6418f93836a0ef27179c5ad8858d8549
stage2_003403,stage2,stage2v2_005148.jpg,train,stage2_003403.jpg,train,1,blue,square,field_mixed,none,324,313,110,108,110,-1.900,0.01668,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,82d35b46f08397f1f62d058f634697496a0a14044e6bd728947dc2451c99fd02,5e61dd59a708dc2cce14198e55f42bf27d04c01a12e21a4fae25e54fd4c13f00
stage4_002526,stage4,stage4v2_003745.jpg,train,stage4_002526.jpg,train,1,red,square,field_mixed,none,190,348,56,56,56,-12.218,0.00073,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=small;augmentation=clean,dbe57a58a1b554b95716ac7e356a2f0f840e69bd7db9c10a0e5e6c57d6845233,106570132c7bef25178f685bf960443ee08b289eb6c96a8003af92ed508fce48
stage2_003404,stage2,stage2v2_000980.jpg,train,stage2_003404.jpg,val,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,f44c064e33763f11485345e8d897bc14d54b361d160dcfeb49a30722538b4941,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_002130,stage3,stage3v2_004270.jpg,train,stage3_002130.jpg,train,1,red,square,field_mixed,none,116,179,151,153,153,15.087,0.02516,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,597fdc3542525f9e4131c2c7f3989fcde963b33131d7dec13133575d03d5a557,f9ff1d06f28ec242754cf77a740fd7dc183eed0c1a409771c2ddc41f1d918be5
stage2_003405,stage2,stage2v2_015718.jpg,train,stage2_003405.jpg,train,1,red,square,grass,none,585,203,50,51,51,-6.405,0.03141,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,bf909345d658a867af6594f0e0d5b6aafaa3b5e06df3e99aeb1775096b10a260,bb3231cce5f355ee25c00db6345dc7c2a0f9b6ca829ad4e5e1a4ec6ad2239acb
stage2_003406,stage2,stage2v2_001319.jpg,train,stage2_003406.jpg,test,1,blue,square,field_mixed,none,560,322,52,52,52,14.933,0.00837,none,none,0,0,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,f9b01c5832a55b22c10ae31ba6f5fd2053d67dc685043420962fd3c0f34aa75a,9299e1817f04ca056333d0a73db06dccd2147315d63739991c159c64ab70704d
stage2_003407,stage2,stage2v2_012448.jpg,train,stage2_003407.jpg,test,1,blue,square,grass,none,460,219,99,103,103,7.532,0.02920,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,bbf97d6e044c6d3b34e211fa1eaa7be9f7c5b217edb518fc0dbf4f43bf6016ae,5590de4e7d5a745bb6b9f06359745511689b142dd9e7b23d53580e787e046c3f
stage2_003408,stage2,stage2v2_002800.jpg,train,stage2_003408.jpg,train,1,blue,square,grass,none,299,203,50,49,50,-7.362,0.02867,none,none,0,0,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,66d79d9f7d3263c074852a5248d057c3025de3268d6867e536caeea78a2951bc,731176e46c9e4d70b3a77d3bad33879b440eaeea503243836f8ec00a9f2eba53
stage3_002131,stage3,stage3v2_000438.jpg,train,stage3_002131.jpg,train,1,red,square,field_mixed,none,386,404,86,89,89,10.582,0.02064,motion,medium,5,50.318,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,34479d3fc0efdf992fd29ea6dfe14b0812cfa78842c9d583eb25fd2b6ca4914c,87495034bb0810ac097cc76b3c172c54acd518a178eeb50d8ec816865e5f78e1
stage4_002527,stage4,stage4v2_002844.jpg,train,stage4_002527.jpg,train,1,red,square,field_mixed,none,335,419,195,198,198,23.069,0.02646,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=large;augmentation=sunny,3d34a03f66c3714cda8abd56a27c1efda9384c2ad1e8630b32f6bd3961650549,26a7531f174bcbfc6bf92e1f3aa1dbf000c53500ff85f39ca2c405c7a61f24cb
stage4_002528,stage4,stage4v2_009971.jpg,train,stage4_002528.jpg,train,1,red,square,field_mixed,none,234,321,62,63,63,10.692,0.02544,none,none,0,0,shadow,light,light,none,normal,none,size_bucket=small;augmentation=shadow,d4a55951e7152ac2f1e6f2b5d69da8bf972e12f7196e32dd67b411810e1e9775,f09507184876f62f54c2f8b2dd8e40065d9fd0d9136381d1ba6c652b94b397bd
stage2_003409,stage2,stage2v2_008231.jpg,train,stage2_003409.jpg,train,0,none,background,grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,ce7b31a43778995ac3a64d21505cb905b15f6d0a244358761d959138a362594a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_003410,stage2,stage2v2_000361.jpg,train,stage2_003410.jpg,train,1,red,square,field_mixed,none,126,471,104,107,107,-9.198,0.01497,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,95eb12d38c88f27544c08fc24672f0ddd97d25e68df35453c30b795d0ae8193a,b3bb9b97025719e947ed8f75f49b711e61bf5933ed2ee51aeb09a45b66b1db13
stage3_002132,stage3,stage3v2_002616.jpg,train,stage3_002132.jpg,train,0,none,negative,field_mixed,blue_tarp_strip,0,0,0,0,0,0.000,0.00000,motion,light,5,118.843,none,normal,none,none,none,none,size_bucket=none;augmentation=light_motion;negative=blue_tarp_strip,8f60d9e43aff33f6c70ea0aa5cdddd42017b87ca789cf2bbc2296f99b1175502,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_002133,stage3,stage3v2_002027.jpg,train,stage3_002133.jpg,train,0,none,negative,grass,colored_cloth+white_ground_mark,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean;negative=colored_cloth+white_ground_mark,2f9471aa73d5ede8220d15cb42aeb7661dbf288a68df4fc237eb3dd345b6f32f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_002134,stage3,stage3v2_000863.jpg,train,stage3_002134.jpg,val,1,blue,square,grass,none,249,67,190,193,193,18.306,0.02291,motion,medium,13,155.954,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,345b022efb167446d3dd67afd893e7b6df14c29488c1e9c3f34097c317495190,86df129a713d02cbf56516a64e861a23e27a6b2d32aec8f25063477b2c517df4
stage4_002529,stage4,stage4v2_010363.jpg,train,stage4_002529.jpg,train,1,blue,square,field_mixed,none,152,360,128,128,128,7.404,0.00118,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,07c4fd80143f7c7770d15a996ca96321cdf18336b33896541f1ebb5cf334dfcd,08d5497fc78e4048b2151d341f33306b6cbc6bd9a733b1b84d80a3aedb2fd7c0
stage4_002530,stage4,stage4v2_001733.jpg,train,stage4_002530.jpg,train,1,blue,square,grass,none,106,287,60,61,61,9.209,0.03158,none,none,0,0,shadow,light,light,none,normal,none,size_bucket=very_small;augmentation=shadow,60173e38490c3d12b1212aba7369e76371d4e4878e0ed5b503b3742b5fdb6c23,42d1f0b9f46c479a4c8961bba0db2380ba8ff44c93c0d6eb9bcc64f770ab1f74
stage3_002135,stage3,stage3v2_009871.jpg,train,stage3_002135.jpg,train,1,red,square,field_mixed,none,368,403,133,134,134,-2.649,0.01073,motion,light,5,47.186,none,normal,none,none,none,none,size_bucket=large;augmentation=light_motion,5c00df0c5962aa63d762ef77e403ed5b7c060efdbf4157750b152c0126468997,43df3f46e63015b0321089452db0f19031cc77845ca3002818e8d082bcc13e78
stage2_003411,stage2,stage2v2_015245.jpg,train,stage2_003411.jpg,train,1,red,square,field_mixed,none,235,166,120,119,120,-1.560,0.01127,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,72fec3fea3ccfee060a940becc13d2814ca6a31c431b3fab279561aa80cbc64d,90f91876ec278be0f7bc994a02e6da704da3c8041b94609bf0e69cf73db0b84a
stage2_003412,stage2,stage2v2_015560.jpg,train,stage2_003412.jpg,test,1,blue,square,soil,none,250,171,256,262,262,-3.718,0.02082,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,9e06df75a1edde7cd6590a1cf899444e5dfdd761691f9fda1b231db550121325,0a14ac20cc721da780a22aff905e085def8a31d99273be3afb39894d2464466d
stage4_002531,stage4,stage4v2_009714.jpg,train,stage4_002531.jpg,train,1,red,square,grass,none,68,351,149,144,149,18.902,0.02420,motion,light,0,0,blur_light,medium,none,none,mild_over,none,size_bucket=medium;augmentation=blur_light,7107a7902093541158293624d86506f61309bcf4846913666f16b5def430cf5d,d9894355a5e18a0835bbb622d4735a27e8b61c159969a074e44b03d8965d2dec
stage2_003413,stage2,stage2v2_013561.jpg,train,stage2_003413.jpg,train,1,red,square,field_mixed,none,331,494,46,44,46,-14.833,0.02363,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,fc6e7616b40872c805c52e0fb60316c54e10ed1fabd8bee972301eb1f1d08ee1,110988bc5cd0be8171f8023f480097d3d3df86a7f7c4d2bafeafc31932ae3bcb
stage3_002136,stage3,stage3v2_006895.jpg,train,stage3_002136.jpg,train,1,blue,square,field_mixed,none,280,147,187,187,187,-22.011,0.00787,motion,medium,5,163.860,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,55cec621cf401477c90c3e1cf4bafc4db52c853c66c1c8bc78de84eae0598ea2,9ea31783ffbcbcd6caf02eadd145942a4a280f146548acd3af0240ea16825736
stage1_000805,stage1,stage1_001901.jpg,train,stage1_000805.jpg,train,1,red,square,gray_noise,none,68,57,138,139,139,-0.406,0.00026,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,495ff63ccf2a2990678095fc5ba2326edf8ba0580957282f3a3a13cf6fa0a19e,27c9cdc7ce53e2981df10279deb71df8ab3900a021bdf92af877a7ecde2c0569
stage1_000806,stage1,stage1_002427.jpg,train,stage1_000806.jpg,test,1,blue,square,plain_white,none,320,256,124,124,124,-1.568,0.00069,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,2a03b4fb265defee2decff19a3e144abc15f89a4663796ebcf376b21fbf51174,6c97c9c49d36d5393a3cddd4202e7b84393ee10e20adf567231ec039c9368ece
stage2_003414,stage2,stage2v2_003757.jpg,train,stage2_003414.jpg,train,1,red,square,field_mixed,none,270,475,46,46,46,-1.087,0.00651,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,b77762665444225d2016d23e2c6f7f866585eb12ec3fa73ffd722acebb9ee78e,f02c2a47fdfc9a74b7f5201a222aa26b957d57ce55c2c85c2e3efa7af95a165d
stage2_003415,stage2,stage2v2_012679.jpg,train,stage2_003415.jpg,train,0,none,background,dry_grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,c13e54207ba28cbccb8473e922f097948849e12909cf31f065ac701b28b0a271,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
